IR2016700126	Also , the greatest of pods / plant , seeds / pod , and 1000 seed weights were associated in zinc sulfate + Azetobacter , zinc sulfate , and zinc sulfate + mycorrhizae treatments , respectively.	were associated respectively	1000 seed weights	in zinc sulfate mycorrhizae treatments	1	1				
RU2009000486	The institute participates in a number of international ecological projects.	participates	The institute	in a number of international ecological projects	1	1				
GB9608062	These six cultivars were from the summer rice crop of Bangladesh and from high elevation rice areas where prevailing UVB radiation is most likely to be greater.	is	where prevailing UVB radiation	most likely to be greater	1	1				
RO1999000038	The Petri - Nets are the most used formal system , which give us the possibility to describe the structure and the correlation between the parallel and the concurrent processes.	are	The Petri - Nets	the most used formal system , which give us the possibility	1	1				
BY2007000925	Glyphosate application lowered grain moister of preharvest crops on 2,6 - 3,3 % that facilitated crops harvesting and lowered grain losses.	lowered	2,6 - 3,3 %	grain losses	1	1				
AJ2018000153	Consequently , clinical dermatophilosis might have adverse effects on production and productivity of dairy cattle.	might have	clinical dermatophilosis	adverse effects on productivity of dairy cattle	1	1				
GH2008000006	Rice grain yields were 6.2 , 7.3 and 3.7 t ha - ' for half rate poultry manure + half rate mineral fertilizer at Potrikrom , Biemso No. 1 and Biemso No. 2 respectively , while full rate mineral fertilizer gave 6.6 , 7.3 and 3.9 t ha - i at the three sites respectively.	gave	full rate mineral fertilizer	3.9 t ha	i at the three sites	respectively	1	1		
SK2001000204	The relationships observed under the real growing conditions indicate that different nutrition of crops results in different wintering abilities and different effectiveness of utilization of precipitations andtemperature	observed	The relationships	under the real growing conditions	1	1				
AV2012045148	For example , to produce 1 kg of catfish protein about 34 kcal of fossil fuel energy is required ; lobster and shrimp capture fisheries use more than five times this amount of energy.	use	lobster and shrimp capture fisheries	more than five times this amount of energy	1	1				
CN9611611	The countermeasures for limited irrigation in semi-arid region and water consumption and yield formation processes are discussed in this paper.	are discussed	The countermeasures for limited irrigation in yield formation processes	in this paper	1	1				
PH19970061816	Root thickness ( RT ) was less at 5 - 10 , 10 - 20 , and 20 - 30 cm soil depths but was substantially more at 40 - 50 cm soil depth.	was	Root thickness at 5 - 10	substantially more at 40 - 50 cm soil depth	1	1				
XF2018001355	Agroecology is an integrated approach that simultaneously applies ecological and social concepts and principles to the design and management of food and agricultural systems.	is	Agroecology	an integrated approach that simultaneously applies ecological concepts to the management of agricultural systems	1	1				
FR2016218680	Maintaining and managing uncultivated habitats such as grass margins is thus as crucial for this beneficial predator as managing cultivated fields ( asymptotic growth of the population was found to be 25 % higher in integrated and organic management systems when 20 % grass margins were present ).	is	Maintaining	thus	as crucial for this beneficial predator as managing cultivated fields ( asymptotic growth of the population was found to be 25 % higher in integrated management systems	1	1			
CN2013000814	The reduction rates of carbon and nitrogen reserves were 14.79 % and 28.53 % yr - 1 at the initial reclamation stages of 2 - 3 yr and then decreased to 2.02 - 3.08 % yr - 1 and 1.98 - 2.93 % yr - 1 after cultivation for 20 yr , respectively.	had The reduction rates of	carbon and nitrogen reserves yr 1	28.53 % yr - 1	1	1				
DJ2012066711	The yields of the drought tolerant varieties in both normal and drought affected environments were higher than the farmers variety in both cases.	affected	The yields of the drought	environments	1	1				
ID9600015	This research was conducted in the Province of North Sumatera , Riau and Lampung from November 1991 to February 1992.	was conducted	This research	in the Province of Riau	from November 1991	1	1			
XF2006450127	On the one hand , modern bioenergy development can boost both agricultural and rural development by raising agricultural productivity , creating new employment and income - generating opportunities , and improving access to modern energy services in rural areas.	can boost	modern bioenergy development	both rural development	1	1				
